KZ11W:,KZ11C:,SD13L:,SolarZenithAngle,CloudTransmittance,CloudOpticalDepth
388.8759259259259,15.755555555555556,36253.2037037037,59.9439471615392,0.7844489399827265,1.9289136427956766
233.9709090909091,15.703636363636363,24278.363636363636,59.90246684302162,0.47131453741855384,5.569010733534014
231.34629629629632,15.637037037037036,23627.425925925927,59.86171910111646,0.46539167464205067,5.643044554487159
479.5163636363637,15.743636363636364,45690.38181818182,59.82165124457043,0.9633353296404912,-0.13165578375400408
460.3740740740741,16.020370370370372,44161.12962962963,59.782275951006014,0.9236638613709193,0.3339337416408104
460.63272727272727,16.33090909090909,44261.29090909091,59.743718615982885,0.9229957960630039,0.34668227802934243
445.63148148148144,16.566666666666666,42525.31481481482,59.70599635254163,0.8918167420667268,0.7134778633201213
220.68727272727273,16.55636363636364,22700.52727272727,59.668914249948344,0.441105004529309,5.949925402827273
432.69272727272727,16.56909090909091,42332.03636363636,59.63236867100139,0.8638091699982375,1.0481036449828762
320.0407407407408,16.687037037037037,31129.814814814814,59.596820470901235,0.6381637935452346,3.671885531878691
324.7527272727273,16.696363636363635,32513.872727272726,59.561962151146865,0.6468134788656364,3.575990479465813
409.0333333333333,16.733333333333334,39803.75925925926,59.52784407985196,0.8137587545317759,1.6425779385428645
405.78909090909093,16.829090909090908,39436.4,59.49454585398215,0.806418542983409,1.7320813382297418
476.7,16.885185185185183,46570.148148148146,59.46200896555394,0.9463243508736272,0.11232291424536264
478.9418181818182,17.034545454545455,46305.163636363635,59.43023874014273,0.9497820042667354,0.07628966737162737
465.95818181818186,17.183636363636364,45426.72727272727,59.398940308009614,0.9230851729677899,0.3902131730270998
374.11851851851856,17.18148148148148,36304.25925925926,59.36876986906564,0.7404135297895343,2.5144716004708743
310.75636363636363,17.009090909090908,32183.545454545456,59.33931393187049,0.6144211952615083,3.980730106833566
269.1074074074074,16.885185185185183,27452.51851851852,59.31058082818711,0.5315738613730624,4.946087537647292
476.9327272727273,16.86,46921.09090909091,59.28255700165178,0.9412336737828024,0.1945627893574434
477.42727272727274,17.0,46345.545454545456,59.25518124353356,0.9413683140195088,0.19652770546724554
418.6272727272727,17.15818181818182,40142.90909090909,59.228586956788334,0.8247140623465276,1.5540210946711441
462.8796296296296,17.1,45835.40740740741,59.20292139663879,0.9111314373864391,0.5542346880779025
455.58363636363634,17.083636363636366,44541.90909090909,59.17806378078778,0.8960452948352822,0.7325481345751942
398.53888888888883,17.1,38587.40740740741,59.15393908529704,0.7832351051459012,2.045100867905394
452.35818181818183,17.114545454545457,45058.10909090909,59.13052563819221,0.8883290219206609,0.8282336470882286
437.8618181818182,17.08,42999.96363636364,59.10775914429048,0.8592269172720416,1.168966311888601
476.1,17.053703703703704,46333.98148148148,59.08594533829074,0.9336026655488966,0.30845384585895963
347.13272727272727,17.007272727272728,33972.818181818184,59.064923797241846,0.6802428429471044,3.2520381276665216
411.1363636363636,17.052727272727275,39826.0,59.04448573623648,0.8051323645916385,1.8050075823406613
165.85555555555558,16.8462962962963,17266.48148148148,59.025014128551966,0.3245922867620729,7.385392261265908
422.76545454545453,16.758181818181818,42171.74545454545,59.0063328694116,0.8268862014896758,1.5574034240224435
428.50545454545454,16.96,42230.36363636364,58.98823673977465,0.8376239537977875,1.4350900280595746
515.8092592592593,17.099999999999998,50561.81481481482,58.971051010029655,1.0077232623547228,-0.5371342212432071
517.3036363636364,17.318181818181817,50781.8,58.954678978875265,1.0101099555683457,-0.5627347848897032
521.8074074074074,17.446296296296296,51122.7037037037,58.93904723360483,1.0183916609696506,-0.6568572873211718
501.7818181818182,17.580000000000002,49184.4,58.92417965679008,0.9788402217451497,-0.1958537540370972
500.4381818181818,17.632727272727273,49221.490909090906,58.910007434895846,0.9757744699373657,-0.15844836693918407
503.7814814814815,17.76851851851852,49623.68518518518,58.896700196927654,0.9818734692701003,-0.22753437350968758
524.3727272727273,17.87818181818182,51941.145454545454,58.884203501434094,1.021595896896869,-0.6870094785892569
577.8648148148148,18.074074074074073,57807.18518518518,58.8724801749681,1.1253869721425904,-1.890262555295825
589.5345454545455,18.26909090909091,58757.30909090909,58.8615123198148,1.1477097781087378,-2.1479676768990683
551.2259259259259,18.5,54454.87037037037,58.85132418434909,1.0727797736231508,-1.2769084438445375
517.3290909090908,18.663636363636364,52329.43636363636,58.84193088842654,1.0065076571205267,-0.506447983304882
538.3981481481482,18.78148148148148,53733.75925925926,58.833317712221074,1.0472102551981741,-0.977799529195281
480.23636363636365,18.64909090909091,49336.92727272727,58.82549330402117,0.933848727369295,0.33905104796729385
310.2309090909091,18.483636363636364,31359.50909090909,58.818409506526,0.6031259966190513,4.17883243723027
388.08653846153845,18.301923076923078,38589.269230769234,58.812263611431646,0.7543382348330538,2.4244206366534473
