Time  	KZ11W:	KZ11C:	SD13L:
11:17:49 110.1	16.7	12662	
11:17:50 110.2	16.7	12688	
11:17:51 110.4	16.7	12705	
11:17:52 110.6	16.7	12731	
11:17:53 110.8	16.7	12748	
11:17:54 111.0	16.7	12776	
11:17:55 111.2	16.7	12793	
11:17:57 111.9	16.7	12820	
11:17:58 112.0	16.7	12839	
11:17:59 112.0	16.7	12867	
11:18:00 112.4	16.7	12885	
11:18:01 112.7	16.7	12902	
11:18:02 112.9	16.7	12929	
11:18:03 113.1	16.7	12947	
11:18:04 113.1	16.7	12973	
11:18:05 113.3	16.7	12990	
11:18:06 113.6	16.7	13016	
11:18:08 113.7	16.7	13032	
11:18:09 113.9	16.7	13056	
11:18:10 114.1	16.7	13071	
11:18:11 114.3	16.7	13093	
11:18:12 114.4	16.7	13107	
11:18:13 114.6	16.7	13126	
11:18:14 114.7	16.7	13138	
11:18:15 114.8	16.7	13151	
11:18:16 114.9	16.7	13165	
11:18:18 115.0	16.7	13174	
11:18:19 115.2	16.7	13187	
11:18:20 115.3	16.7	13197	
11:18:21 115.4	16.7	13204	
11:18:22 115.5	16.7	13210	
11:18:23 115.6	16.7	13216	
11:18:24 115.7	16.7	13219	
11:18:25 115.7	16.7	13220	
11:18:26 115.8	16.7	13220	
11:18:27 115.8	16.7	13219	
11:18:29 115.9	16.7	13216	
11:18:30 115.9	16.7	13211	
11:18:31 115.9	16.7	13207	
11:18:32 115.9	16.7	13201	
11:18:33 115.9	16.7	13190	
11:18:34 115.9	16.7	13183	
11:18:35 115.9	16.6	13169	
11:18:36 115.9	16.7	13161	
11:18:37 115.8	16.7	13146	
11:18:38 115.7	16.6	13136	
11:18:40 115.5	16.6	13118	
11:18:41 115.4	16.6	13108	
11:18:42 115.3	16.6	13092	
11:18:43 115.3	16.6	13079	
11:18:44 115.2	16.6	13062	
11:18:45 115.2	16.6	13050	
11:18:46 115.0	16.6	13038	
11:18:47 114.9	16.6	13021	
11:18:48 114.8	16.6	13010	
11:18:49 114.7	16.6	12994	
11:18:51 114.7	16.6	12985	
11:18:52 114.6	16.6	12970	
11:18:53 114.4	16.6	12962	
11:18:54 114.3	16.6	12950	
11:18:55 114.2	16.6	12943	
11:18:56 114.2	16.6	12934	
11:18:57 114.2	16.6	12927	
11:18:58 114.1	16.6	12922	
11:18:59 114.0	16.6	12917	
