Time  	KZ11W:	KZ11C:	SD13L:
10:05:56 339.7	13.5	28215	
10:05:57 339.7	13.5	28231	
10:05:58 339.8	13.5	28254	
10:05:59 339.9	13.5	28236	
10:06:00 340.0	13.5	28263	
10:06:01 340.1	13.5	28239	
10:06:02 340.1	13.5	28272	
10:06:03 340.1	13.5	28277	
10:06:04 340.1	13.5	28259	
10:06:06 340.1	13.5	28277	
10:06:07 340.1	13.5	28273	
10:06:08 340.1	13.5	28273	
10:06:09 340.0	13.5	28270	
10:06:10 340.0	13.5	28308	
10:06:11 340.0	13.5	28313	
10:06:12 340.2	13.5	28305	
10:06:13 340.2	13.5	28285	
10:06:14 340.3	13.5	28290	
10:06:15 340.3	13.5	28290	
10:06:17 340.3	13.5	28308	
10:06:18 340.3	13.5	28308	
10:06:19 340.5	13.5	28307	
10:06:20 340.6	13.5	28292	
10:06:21 340.8	13.5	28325	
10:06:22 340.8	13.5	28313	
10:06:23 340.9	13.5	28327	
10:06:24 341.0	13.5	28351	
10:06:25 341.1	13.5	28368	
10:06:26 341.2	13.5	28361	
10:06:28 341.2	13.5	28357	
10:06:29 341.2	13.5	28375	
10:06:30 341.3	13.5	28381	
10:06:31 341.3	13.5	28364	
10:06:32 341.4	13.5	28384	
10:06:33 341.4	13.5	28394	
10:06:34 341.5	13.5	28405	
10:06:35 341.5	13.5	28390	
10:06:36 341.5	13.5	28411	
10:06:38 341.5	13.5	28401	
10:06:39 341.5	13.5	28428	
10:06:40 341.6	13.5	28434	
10:06:41 341.6	13.4	28446	
10:06:42 341.7	13.5	28440	
10:06:43 341.8	13.4	28441	
10:06:44 341.9	13.4	28449	
10:06:45 342.0	13.4	28473	
10:06:46 342.1	13.4	28488	
10:06:47 342.3	13.4	28478	
10:06:49 342.4	13.4	28484	
10:06:50 342.6	13.4	28505	
10:06:51 342.6	13.4	28523	
10:06:52 342.7	13.4	28477	
10:06:53 342.8	13.4	28506	
10:06:54 342.8	13.4	28485	
10:06:55 342.9	13.4	28491	
10:06:56 343.0	13.4	28521	
10:06:57 343.0	13.4	28486	
10:06:58 343.0	13.4	28501	
10:07:00 343.0	13.4	28487	
10:07:01 343.0	13.4	28500	
10:07:02 343.0	13.4	28488	
10:07:03 343.0	13.4	28470	
10:07:04 343.0	13.4	28478	
10:07:05 343.0	13.4	28477	
10:07:06 342.9	13.4	28481	
10:07:07 342.9	13.4	28492	
10:07:08 342.9	13.4	28471	
10:07:09 342.8	13.4	28474	
10:07:11 342.8	13.4	28457	
10:07:12 342.7	13.4	28469	
10:07:13 342.7	13.4	28481	
10:07:14 342.7	13.4	28484	
10:07:15 342.7	13.4	28472	
10:07:16 342.6	13.4	28467	
10:07:17 342.7	13.4	28443	
10:07:18 342.6	13.4	28447	
10:07:19 342.6	13.4	28440	
10:07:20 342.6	13.4	28463	
10:07:22 342.6	13.4	28447	
10:07:23 342.7	13.4	28452	
10:07:24 342.6	13.4	28440	
10:07:25 342.6	13.4	28444	
10:07:26 342.7	13.4	28435	
10:07:27 342.7	13.4	28430	
10:07:28 342.7	13.4	28438	
10:07:29 342.7	13.4	28440	
10:07:30 342.7	13.4	28469	
10:07:31 342.8	13.4	28465	
10:07:33 342.9	13.4	28458	
10:07:34 343.0	13.4	28470	
10:07:35 343.1	13.4	28469	
10:07:36 343.2	13.3	28457	
10:07:37 343.1	13.3	28472	
10:07:38 343.1	13.4	28451	
10:07:39 343.1	13.4	28462	
10:07:40 343.1	13.3	28455	
10:07:41 343.1	13.4	28454	
10:07:42 343.1	13.3	28449	
10:07:44 343.1	13.3	28450	
10:07:45 343.1	13.3	28427	
10:07:46 343.1	13.3	28455	
10:07:47 343.1	13.3	28466	
10:07:48 343.2	13.3	28458	
10:07:49 343.2	13.3	28486	
10:07:50 343.2	13.3	28466	
10:07:51 343.3	13.3	28487	
10:07:52 343.4	13.3	28481	
10:07:54 343.4	13.3	28463	
10:07:55 343.5	13.3	28466	
10:07:56 343.5	13.3	28478	
10:07:57 343.6	13.3	28483	
10:07:58 343.6	13.3	28483	
10:07:59 343.6	13.3	28505	
10:08:00 343.7	13.3	28510	
10:08:01 343.7	13.3	28514	
10:08:02 343.8	13.3	28520	
